,time,wind10,angle10,wind30,angle30,wind50,angle50,temp,atmosphere,humidity,power
244,2019-01-03 13:00:00,2.592,69.315,2.499,65.448,2.468,74.967,-11.932,889.783,68.939,0.379443
245,2019-01-03 13:15:00,2.033,80.967,2.107,74.235,2.108,81.4,-11.545,890.133,68.789,0.370916
246,2019-01-03 13:30:00,1.54,85.493,1.436,78.144,1.67,85.6,-11.582,889.675,68.885,0.343914
247,2019-01-03 13:45:00,1.561,78.933,1.602,72.225,1.814,75.8,-11.545,890.042,67.296,0.341072
248,2019-01-03 14:00:00,2.259,63.728,2.176,60.74,2.226,69.0,-11.345,890.058,68.203,0.341072
249,2019-01-03 14:15:00,1.87,69.133,1.681,66.346,1.743,80.3,-11.495,889.608,69.312,0.341072
250,2019-01-03 14:30:00,1.817,88.333,1.862,84.202,1.967,90.533,-11.361,890.025,70.443,0.341072
251,2019-01-03 14:45:00,1.571,90.687,1.493,91.398,1.602,93.9,-11.64,889.525,71.787,0.341072
252,2019-01-03 15:00:00,1.349,100.733,1.206,95.752,1.371,97.2,-11.736,890.158,71.221,0.341072
253,2019-01-03 15:15:00,0.812,103.407,0.96,94.935,0.92,100.067,-11.661,889.567,70.037,0.335387
254,2019-01-03 15:30:00,1.233,73.5,1.166,76.582,1.06,83.367,-11.411,890.183,69.291,0.331124
255,2019-01-03 15:45:00,0.513,71.428,0.402,70.945,0.336,79.933,-11.445,889.625,68.939,0.328282
256,2019-01-03 16:00:00,0.44,80.567,0.186,67.251,0.31,85.833,-11.428,889.85,68.437,0.332545
257,2019-01-03 16:15:00,0.226,83.433,0.143,72.237,0.057,102.0,-11.445,889.642,69.536,0.333966
258,2019-01-03 16:30:00,0.0,93.247,0.0,72.244,0.0,102.0,-11.711,889.642,71.2,0.339651
259,2019-01-03 16:45:00,0.0,93.207,0.0,72.285,0.0,102.0,-11.836,890.142,71.264,0.341072
260,2019-01-03 17:00:00,0.0,93.24,0.0,72.298,0.0,102.0,-11.766,889.967,71.531,0.341072
261,2019-01-03 17:15:00,0.0,93.127,0.0,72.205,0.0,102.0,-12.12,889.9,73.163,0.341072
262,2019-01-03 17:30:00,0.0,117.1,0.0,89.236,0.0,116.067,-12.486,889.75,75.232,0.341072
263,2019-01-03 17:45:00,1.031,148.507,0.827,102.885,1.043,140.4,-12.593,890.225,77.141,0.341072
264,2019-01-03 18:00:00,0.0,149.2,0.13,142.392,0.26,158.4,-12.536,889.95,79.488,0.341072
265,2019-01-03 18:15:00,0.821,148.6,1.27,141.929,1.338,158.267,-12.686,889.829,82.112,0.341072
266,2019-01-03 18:30:00,0.0,147.7,0.266,141.55,0.313,158.233,-12.67,889.708,83.584,0.341072
267,2019-01-03 18:45:00,0.0,148.2,0.319,141.52,0.0,158.233,-12.87,889.725,84.523,0.341072
268,2019-01-03 19:00:00,0.0,148.2,0.0,141.298,0.0,158.1,-13.036,889.825,83.968,0.341072
269,2019-01-03 19:15:00,0.0,148.76,0.0,141.394,0.738,139.967,-14.212,890.358,83.157,0.341072
270,2019-01-03 19:30:00,0.0,147.627,0.0,82.239,0.096,86.0,-14.52,889.854,83.968,0.341072
271,2019-01-03 19:45:00,0.0,148.353,0.0,82.332,0.385,86.133,-14.874,889.838,83.925,0.341072
272,2019-01-03 20:00:00,0.714,147.82,0.0,82.27,0.721,86.1,-14.495,890.092,85.803,0.341072
273,2019-01-03 20:15:00,0.0,147.587,0.0,82.26,0.239,86.0,-14.599,890.042,84.693,0.341072
274,2019-01-03 20:30:00,0.303,146.167,0.922,82.262,0.629,91.667,-14.787,890.021,84.437,0.341072
275,2019-01-03 20:45:00,0.0,140.4,0.916,104.595,1.202,124.0,-15.491,890.196,83.008,0.341072
276,2019-01-03 21:00:00,1.076,154.24,1.435,134.81,1.17,135.0,-14.878,889.704,84.117,0.339651
277,2019-01-03 21:15:00,1.395,159.033,0.056,142.538,0.0,135.033,-15.008,890.112,84.075,0.341072
278,2019-01-03 21:30:00,2.1,168.52,0.886,142.476,0.493,134.9,-14.704,890.05,84.245,0.341072
279,2019-01-03 21:45:00,1.855,168.107,0.13,142.435,0.0,131.3,-14.724,890.062,85.696,0.341072
280,2019-01-03 22:00:00,1.284,175.093,0.26,142.491,0.324,147.033,-14.999,889.879,85.163,0.341072
281,2019-01-03 22:15:00,0.0,161.467,0.193,140.566,0.362,149.0,-14.92,889.988,84.288,0.341072
282,2019-01-03 22:30:00,0.253,154.9,0.26,140.405,0.0,149.0,-15.491,890.029,83.115,0.341072
283,2019-01-03 22:45:00,0.712,164.467,0.0,140.492,0.14,149.0,-14.804,889.808,85.056,0.343914
284,2019-01-03 23:00:00,1.051,162.0,0.0,140.495,0.76,144.933,-14.683,890.388,85.035,0.341072
285,2019-01-03 23:15:00,1.056,158.987,0.51,120.176,1.27,114.4,-14.599,890.021,85.099,0.345335
286,2019-01-03 23:30:00,0.621,166.933,1.234,116.996,1.516,111.8,-15.124,889.783,83.584,0.342493
287,2019-01-03 23:45:00,0.594,168.4,1.139,115.07,1.728,111.067,-15.091,889.958,84.181,0.343914
288,2019-01-04 00:00:00,1.099,169.56,1.404,111.524,1.556,111.067,-14.641,889.712,86.229,0.341072
289,2019-01-04 00:15:00,1.408,167.607,1.676,117.408,1.976,113.967,-14.516,889.683,86.656,0.349599
290,2019-01-04 00:30:00,1.688,161.913,1.674,116.709,2.137,111.833,-14.558,889.471,87.339,0.345335
291,2019-01-04 00:45:00,2.126,175.32,1.91,130.509,2.077,124.2,-14.599,890.092,84.885,0.366652
292,2019-01-04 01:00:00,1.952,173.013,2.134,134.275,2.412,128.0,-14.766,889.792,83.819,0.365231
293,2019-01-04 01:15:00,2.045,174.667,1.954,141.164,2.101,136.367,-14.787,889.658,83.072,0.360968
294,2019-01-04 01:30:00,2.101,187.2,2.09,149.113,2.026,140.0,-15.091,890.079,81.163,0.365231
295,2019-01-04 01:45:00,1.716,176.72,1.972,148.496,2.094,131.0,-14.808,889.583,81.12,0.342493
296,2019-01-04 02:00:00,1.813,196.033,1.517,148.554,1.997,130.0,-15.358,889.975,78.763,0.362389
297,2019-01-04 02:15:00,1.07,203.4,0.9,148.508,1.689,123.033,-15.274,889.875,79.072,0.355283
298,2019-01-04 02:30:00,1.069,203.4,0.07,135.481,1.788,117.0,-15.274,889.85,78.933,0.365231
299,2019-01-04 02:45:00,0.333,196.733,0.969,130.529,1.984,114.067,-15.108,890.05,78.603,0.366652
300,2019-01-04 03:00:00,0.183,195.333,0.579,130.469,1.734,114.133,-15.391,889.825,78.112,0.348178
301,2019-01-04 03:15:00,0.33,174.0,1.356,117.585,1.738,104.0,-15.374,889.758,78.549,0.355283
302,2019-01-04 03:30:00,0.067,139.413,1.505,81.559,1.827,93.533,-15.024,890.067,78.603,0.306965
303,2019-01-04 03:45:00,0.466,129.54,1.494,83.887,2.529,92.8,-15.558,890.117,79.936,0.35102
304,2019-01-04 04:00:00,0.947,137.747,2.542,87.766,1.886,97.5,-16.066,889.85,80.203,2.302947
305,2019-01-04 04:15:00,0.78,139.4,1.68,92.809,1.603,96.267,-16.531,890.462,82.88,3.201103
306,2019-01-04 04:30:00,0.24,150.613,2.253,96.739,1.991,102.633,-16.296,890.079,84.395,4.190212
307,2019-01-04 04:45:00,0.863,141.7,3.27,104.395,3.352,106.5,-16.36,890.021,85.781,5.285195
308,2019-01-04 05:00:00,1.089,141.96,3.437,104.67,3.803,107.8,-15.981,889.654,85.931,4.279032
309,2019-01-04 05:15:00,0.804,153.693,2.396,103.293,2.308,103.2,-16.382,890.212,85.589,2.60778
310,2019-01-04 05:30:00,1.603,187.793,1.32,138.605,2.29,107.3,-16.275,889.938,85.995,1.135485
311,2019-01-04 05:45:00,1.669,206.753,0.88,154.669,1.479,119.2,-16.981,889.692,83.861,0.520135
312,2019-01-04 06:00:00,0.14,209.427,0.0,152.463,0.392,103.0,-17.298,889.671,84.992,0.331834
313,2019-01-04 06:15:00,0.0,199.22,0.0,152.537,1.231,110.333,-16.446,890.462,87.04,0.156325
314,2019-01-04 06:30:00,0.0,209.147,0.0,149.508,1.263,110.867,-16.296,889.838,86.528,0.490291
315,2019-01-04 06:45:00,0.0,209.12,0.14,116.149,1.277,100.2,-16.339,889.467,85.717,1.377078
316,2019-01-04 07:00:00,0.0,209.0,0.893,104.508,1.654,95.3,-16.531,890.046,84.949,1.972533
317,2019-01-04 07:15:00,0.0,202.113,1.644,88.336,1.949,95.567,-16.33,890.325,84.672,2.675284
318,2019-01-04 07:30:00,0.0,127.5,1.834,89.755,2.077,95.133,-16.814,889.971,84.459,2.472061
319,2019-01-04 07:45:00,0.0,114.0,1.434,95.876,1.828,96.533,-16.931,889.283,84.843,1.230702
320,2019-01-04 08:00:00,0.0,114.053,0.877,97.992,1.514,96.733,-17.098,889.975,85.504,0.304833
321,2019-01-04 08:15:00,0.0,114.0,0.78,105.51,1.65,103.867,-16.831,890.321,86.549,0.220276
322,2019-01-04 08:30:00,0.0,116.0,0.326,110.247,1.484,103.667,-16.931,890.583,86.912,0.942211
323,2019-01-04 08:45:00,0.0,178.767,1.29,110.191,1.785,104.167,-16.881,890.05,87.125,0.94079
324,2019-01-04 09:00:00,0.0,178.033,1.087,106.428,1.383,102.467,-16.731,890.35,87.381,0.262199
325,2019-01-04 09:15:00,0.0,178.06,0.51,96.98,1.437,89.567,-16.605,889.671,87.083,0.36381
326,2019-01-04 09:30:00,0.0,166.067,1.613,76.037,2.059,91.233,-16.467,889.896,86.443,0.296306
327,2019-01-04 09:45:00,0.0,111.033,1.169,85.254,1.428,94.833,-16.424,889.879,86.656,0.356704
328,2019-01-04 10:00:00,0.0,111.0,0.0,80.242,0.916,94.067,-16.424,889.854,85.419,0.30057
329,2019-01-04 10:15:00,0.0,194.22,0.0,80.245,0.0,104.0,-15.896,890.254,84.971,0.330414
330,2019-01-04 10:30:00,0.133,215.933,0.0,80.277,0.0,104.0,-15.824,889.817,84.096,0.341072
331,2019-01-04 10:45:00,0.0,219.413,0.0,80.25,0.0,104.0,-14.937,889.996,83.776,0.366652
332,2019-01-04 11:00:00,0.0,164.833,0.183,74.597,0.658,88.9,-14.408,890.221,82.197,0.283516
333,2019-01-04 11:15:00,1.026,99.307,0.546,87.781,0.716,96.8,-14.558,889.508,80.555,1.278309
334,2019-01-04 11:30:00,2.509,108.467,2.002,103.038,2.075,107.9,-14.891,889.662,81.515,1.934162
335,2019-01-04 11:45:00,2.858,103.313,2.003,98.496,1.725,101.1,-14.504,889.792,82.88,1.550456
336,2019-01-04 12:00:00,2.585,100.467,1.937,95.938,1.511,100.267,-14.149,890.033,82.677,0.984135
337,2019-01-04 12:15:00,2.873,106.8,1.918,98.906,1.818,103.933,-14.216,889.921,82.261,1.360735
338,2019-01-04 12:30:00,2.699,78.733,1.738,75.232,1.718,81.8,-14.183,889.954,81.675,0.942922
339,2019-01-04 12:45:00,2.722,78.533,1.801,72.393,1.677,78.333,-14.149,889.667,81.184,0.237329
340,2019-01-04 13:00:00,2.789,84.433,1.773,79.122,1.681,84.733,-14.116,889.767,81.12,0.292043
341,2019-01-04 13:15:00,4.132,75.56,2.767,71.954,2.642,76.9,-14.183,889.967,81.835,0.753201
342,2019-01-04 13:30:00,3.75,78.0,2.518,73.613,2.74,79.533,-14.266,889.833,83.584,1.55472
343,2019-01-04 13:45:00,2.234,97.57,1.374,88.93,1.434,91.033,-13.71,889.858,83.307,1.325917
344,2019-01-04 14:00:00,3.565,84.837,2.315,82.165,2.329,87.5,-13.522,889.433,82.155,0.786597
345,2019-01-04 14:15:00,3.121,87.8,2.183,87.13,2.104,93.633,-13.086,889.779,81.525,1.934873
346,2019-01-04 14:30:00,3.115,78.263,2.365,72.686,2.559,78.667,-13.086,889.95,80.096,0.493133
347,2019-01-04 14:45:00,2.4,99.067,2.318,93.288,2.209,95.533,-13.003,889.45,78.955,0.23875
348,2019-01-04 15:00:00,2.671,68.785,2.731,68.998,2.707,74.267,-12.936,889.917,79.072,0.101611
349,2019-01-04 15:15:00,3.266,85.967,3.337,79.115,3.317,85.267,-12.82,889.742,78.048,0.105874
350,2019-01-04 15:30:00,2.766,78.298,2.935,72.845,2.933,76.933,-13.02,890.325,79.52,0.427761
351,2019-01-04 15:45:00,2.62,69.29,2.697,64.065,2.645,70.1,-12.62,889.658,77.653,0.251541
352,2019-01-04 16:00:00,1.2,67.617,1.056,65.517,1.296,65.2,-12.82,890.125,77.387,0.278542
353,2019-01-04 16:15:00,2.083,60.76,2.087,56.754,1.95,61.7,-12.82,889.717,75.467,0.339651
354,2019-01-04 16:30:00,3.466,65.597,3.262,65.02,3.233,77.667,-13.174,890.0,76.704,0.326861
355,2019-01-04 16:45:00,2.583,78.76,2.654,73.56,2.797,78.167,-13.357,889.892,79.691,0.206775
356,2019-01-04 17:00:00,2.398,79.237,2.338,77.813,2.367,80.633,-13.284,889.833,80.16,0.138561
357,2019-01-04 17:15:00,1.992,69.29,2.07,64.626,2.121,73.7,-13.597,889.908,81.152,0.31336
358,2019-01-04 17:30:00,2.36,72.967,2.576,69.089,2.65,72.767,-13.966,889.483,81.696,0.331835
359,2019-01-04 17:45:00,2.573,75.527,2.685,70.744,2.732,74.5,-14.154,890.175,83.157,0.272147
360,2019-01-04 18:00:00,2.342,96.913,2.616,85.941,2.513,97.067,-14.849,889.708,84.267,0.1883
361,2019-01-04 18:15:00,2.467,85.973,2.912,81.363,3.076,89.367,-15.054,890.154,85.269,0.30057
362,2019-01-04 18:30:00,2.873,87.767,3.022,85.177,2.936,93.5,-15.341,889.858,85.504,0.22596
363,2019-01-04 18:45:00,2.063,71.333,2.307,73.917,1.981,83.867,-15.791,890.025,86.635,0.294885
364,2019-01-04 19:00:00,0.0,66.027,0.12,71.245,0.093,79.867,-16.446,889.979,86.037,0.332545
365,2019-01-04 19:15:00,1.456,100.153,1.86,89.587,2.283,100.0,-16.467,889.692,86.571,0.333966
366,2019-01-04 19:30:00,0.233,123.2,1.331,99.043,1.315,110.0,-16.798,890.033,87.125,0.345335
367,2019-01-04 19:45:00,0.0,123.0,0.0,99.224,0.0,109.967,-16.714,889.421,86.251,0.331124
368,2019-01-04 20:00:00,0.0,123.007,0.0,97.283,0.0,98.833,-16.51,889.917,86.677,0.329703
369,2019-01-04 20:15:00,0.0,185.167,0.0,97.268,0.0,98.933,-16.914,890.188,86.421,0.332545
370,2019-01-04 20:30:00,0.505,235.127,0.0,97.211,0.0,99.0,-17.214,889.812,86.293,0.335387
371,2019-01-04 20:45:00,0.0,237.067,0.0,97.18,0.0,98.767,-16.898,889.475,86.635,0.345335
372,2019-01-04 21:00:00,0.0,237.767,0.0,97.253,0.04,65.233,-16.781,890.071,86.464,0.355283
373,2019-01-04 21:15:00,0.0,237.0,0.04,97.256,1.421,69.1,-16.798,889.817,85.739,0.322597
374,2019-01-04 21:30:00,0.0,237.033,0.0,97.29,0.326,72.0,-16.524,890.296,85.483,0.349599
375,2019-01-04 21:45:00,0.775,271.0,0.48,34.362,1.123,52.021,-16.831,890.292,85.653,0.120796
376,2019-01-04 22:00:00,0.805,305.867,0.08,25.19,1.229,54.05,-16.898,890.246,85.44,0.128613
377,2019-01-04 22:15:00,0.0,318.933,0.097,77.448,1.576,90.1,-16.964,890.017,84.992,0.206064
378,2019-01-04 22:30:00,0.213,289.467,0.034,87.316,0.502,76.921,-16.998,890.017,85.291,0.233776
379,2019-01-04 22:45:00,0.0,272.12,0.0,87.222,0.0,80.05,-16.572,890.125,85.205,0.368074
380,2019-01-04 23:00:00,0.0,237.733,0.113,94.608,0.978,119.867,-16.831,890.338,84.843,0.355283
381,2019-01-04 23:15:00,0.17,186.433,1.167,126.556,2.391,118.267,-16.798,890.15,85.184,0.262199
382,2019-01-04 23:30:00,0.776,210.9,0.367,162.966,1.255,139.567,-17.271,884.45,85.141,0.279963
383,2019-01-04 23:45:00,1.397,231.707,0.0,173.464,0.257,117.0,-17.521,884.075,84.843,0.353862
384,2019-01-05 00:00:00,1.681,255.247,1.061,236.651,0.0,117.083,-17.171,883.912,85.333,0.345335
385,2019-01-05 00:15:00,1.538,256.887,0.339,255.044,0.0,117.15,-17.522,883.471,84.651,0.345335
386,2019-01-05 00:30:00,1.207,278.267,0.027,308.98,0.0,336.7,-17.026,879.708,85.781,0.35102
387,2019-01-05 00:45:00,1.724,267.18,0.483,309.092,0.027,337.7,-17.521,884.238,84.416,0.333256
388,2019-01-05 01:00:00,0.296,267.3,0.0,313.675,0.442,67.958,-17.098,875.029,84.875,0.362389
389,2019-01-05 01:15:00,0.0,279.68,0.0,71.21,1.273,86.367,-17.175,865.333,84.331,0.324729
390,2019-01-05 01:30:00,0.0,267.333,0.0,71.27,0.559,86.925,-17.304,869.679,84.245,0.31336
391,2019-01-05 01:45:00,0.0,267.867,0.0,118.264,1.094,108.033,-17.209,865.671,84.288,0.140692
392,2019-01-05 02:00:00,0.183,254.167,0.0,118.214,0.066,97.033,-17.225,865.675,84.288,0.233777
393,2019-01-05 02:15:00,0.0,256.973,0.0,118.225,0.738,103.083,-17.373,867.529,84.651,0.268594
394,2019-01-05 02:30:00,0.356,252.933,0.0,113.237,0.0,97.0,-17.384,873.35,84.16,0.336098
395,2019-01-05 02:45:00,1.789,279.787,0.542,281.4,0.0,318.7,-16.84,887.633,84.864,0.35102
396,2019-01-05 03:00:00,0.902,296.933,0.17,292.749,0.0,318.633,-16.531,890.354,84.523,0.341072
397,2019-01-05 03:15:00,1.17,257.773,0.0,293.13,0.0,318.267,-16.505,889.908,84.416,0.341072
398,2019-01-05 03:30:00,1.646,262.16,0.133,292.873,0.0,318.5,-17.318,887.362,83.861,0.342493
399,2019-01-05 03:45:00,1.915,256.753,0.92,287.2,0.0,318.367,-17.354,884.396,83.541,0.341072
400,2019-01-05 04:00:00,2.013,260.88,0.912,287.11,0.0,318.433,-17.471,884.725,83.968,0.341072
401,2019-01-05 04:15:00,2.194,256.08,0.862,284.772,0.0,0.0,-17.6,887.888,83.563,0.343914
402,2019-01-05 04:30:00,2.196,255.387,1.182,284.86,0.0,0.0,-17.531,890.2,83.776,0.341072
403,2019-01-05 04:45:00,2.496,257.06,2.139,301.034,1.656,311.567,-17.735,886.162,83.317,0.342493
404,2019-01-05 05:00:00,2.315,260.787,2.522,289.049,1.636,284.9,-17.597,876.046,83.328,0.342493
405,2019-01-05 05:15:00,2.461,258.04,2.715,278.226,1.769,276.367,-17.502,886.546,83.968,0.343914
406,2019-01-05 05:30:00,2.507,264.547,3.094,285.171,2.317,277.2,-17.166,873.671,84.011,0.345335
407,2019-01-05 05:45:00,2.055,266.313,2.639,292.652,1.136,273.267,-17.209,880.317,83.264,0.35102
408,2019-01-05 06:00:00,1.68,250.753,1.318,283.848,0.196,255.717,-17.227,878.646,83.499,0.349599
409,2019-01-05 06:15:00,1.566,264.247,0.0,287.139,0.0,278.167,-17.108,880.442,83.328,0.346757
410,2019-01-05 06:30:00,1.982,254.213,0.296,292.913,0.0,278.2,-17.512,877.717,83.349,0.342493
411,2019-01-05 06:45:00,1.739,244.773,0.0,223.478,0.0,177.833,-17.447,876.008,83.541,0.348178
412,2019-01-05 07:00:00,1.925,242.86,0.0,223.484,0.0,144.833,-17.307,881.346,83.435,0.342493
413,2019-01-05 07:15:00,1.937,229.84,0.0,220.899,0.843,123.033,-17.202,871.704,83.285,0.349599
414,2019-01-05 07:30:00,3.085,231.127,0.4,216.464,0.717,142.033,-17.021,884.454,83.2,0.365231
415,2019-01-05 07:45:00,2.182,245.453,0.19,233.9,0.067,137.167,-17.064,890.033,83.563,0.352441
416,2019-01-05 08:00:00,2.382,244.667,0.103,235.981,0.564,52.333,-17.865,888.821,82.08,0.35102
417,2019-01-05 08:15:00,3.142,250.56,1.525,285.819,0.083,240.033,-17.914,890.196,82.848,0.352441
418,2019-01-05 08:30:00,1.986,262.827,1.174,336.314,1.669,24.029,-17.564,890.446,83.541,0.352441
419,2019-01-05 08:45:00,1.79,250.78,0.033,338.92,1.76,49.875,-17.914,890.158,83.093,0.353862
420,2019-01-05 09:00:00,3.502,223.06,0.46,237.152,0.0,45.1,-18.468,889.95,81.461,0.35102
421,2019-01-05 09:15:00,3.194,231.9,1.42,237.596,0.0,44.033,-17.481,890.021,83.477,0.349599
422,2019-01-05 09:30:00,2.906,249.587,1.717,266.715,1.43,310.133,-17.148,890.221,83.285,0.349599
423,2019-01-05 09:45:00,3.248,246.153,1.824,270.506,1.49,298.0,-17.481,889.908,82.245,0.35102
424,2019-01-05 10:00:00,2.903,246.78,2.079,261.906,1.256,289.667,-16.743,889.912,82.891,0.349599
425,2019-01-05 10:15:00,3.633,243.467,2.766,260.417,2.226,272.533,-16.714,890.25,81.376,0.349599
426,2019-01-05 10:30:00,3.384,248.613,2.413,266.023,2.073,274.0,-16.296,889.692,80.896,0.369495
427,2019-01-05 10:45:00,2.724,259.013,2.194,285.35,2.116,290.433,-15.191,889.892,81.579,0.368074
428,2019-01-05 11:00:00,3.527,251.847,2.586,280.755,2.306,290.1,-14.724,889.7,80.379,0.358126
429,2019-01-05 11:15:00,3.285,244.833,3.69,268.676,2.783,285.733,-14.233,890.292,78.139,0.32544
430,2019-01-05 11:30:00,3.037,256.827,4.352,265.057,3.802,281.767,-13.07,889.6,76.971,0.208907
431,2019-01-05 11:45:00,2.926,284.16,3.746,284.304,3.982,295.0,-13.67,889.983,75.035,0.135008
432,2019-01-05 12:00:00,2.242,291.267,2.699,289.443,3.142,297.1,-14.116,889.758,75.28,0.216012
433,2019-01-05 12:15:00,3.29,296.173,3.557,292.692,3.727,298.533,-14.199,890.025,74.928,0.114401
434,2019-01-05 12:30:00,4.48,294.6,4.624,289.519,4.705,293.033,-14.033,889.875,75.035,0.881103
435,2019-01-05 12:45:00,4.705,305.92,4.959,298.504,5.011,303.6,-14.078,889.958,74.085,3.220999
436,2019-01-05 13:00:00,4.531,303.267,4.658,298.327,4.809,302.267,-13.883,889.583,73.792,3.504515
437,2019-01-05 13:15:00,4.365,303.32,4.554,297.33,4.448,302.5,-13.728,890.042,73.36,2.288025
438,2019-01-05 13:30:00,4.278,298.853,4.481,294.222,4.522,300.067,-13.524,889.85,73.413,1.568931
439,2019-01-05 13:45:00,4.358,298.773,4.622,294.331,4.59,298.3,-13.122,890.192,72.965,2.464956
440,2019-01-05 14:00:00,4.315,306.96,4.568,299.547,4.586,304.3,-12.949,890.125,73.195,2.737103
441,2019-01-05 14:15:00,4.057,302.667,4.262,299.644,4.255,304.567,-13.12,890.1,72.656,2.624123
442,2019-01-05 14:30:00,3.541,313.067,3.71,306.943,3.767,310.2,-12.586,889.658,71.909,1.901476
443,2019-01-05 14:45:00,2.949,294.533,3.075,287.886,3.172,289.7,-12.62,889.708,71.248,0.68996
444,2019-01-05 15:00:00,3.186,294.733,3.472,290.775,3.497,292.567,-12.553,889.65,70.763,1.441029
445,2019-01-05 15:15:00,3.535,309.227,3.79,302.304,3.886,307.6,-11.974,890.117,69.957,1.638567
446,2019-01-05 15:30:00,3.193,306.467,3.361,299.836,3.522,306.2,-11.786,889.825,70.069,2.076276
447,2019-01-05 15:45:00,3.697,324.04,3.875,315.12,3.94,317.1,-12.016,889.692,70.907,3.066806
448,2019-01-05 16:00:00,3.194,301.867,3.397,297.593,3.495,301.033,-12.436,889.633,72.267,1.777838
449,2019-01-05 16:15:00,2.822,291.573,2.949,288.147,3.185,290.967,-11.911,889.875,72.363,1.249176
450,2019-01-05 16:30:00,2.56,285.6,2.949,283.46,2.999,287.533,-12.436,889.942,73.627,0.532925
451,2019-01-05 16:45:00,1.413,270.413,1.504,261.087,1.628,263.467,-11.62,889.608,72.395,0.25083
452,2019-01-05 17:00:00,1.689,295.72,2.152,293.223,2.689,303.3,-11.611,889.475,71.632,0.186169
453,2019-01-05 17:15:00,2.272,304.547,2.525,298.455,2.75,305.233,-12.036,889.742,73.605,0.761727
454,2019-01-05 17:30:00,2.095,280.067,2.625,284.083,2.983,289.3,-12.336,890.017,74.816,0.986267
455,2019-01-05 17:45:00,1.865,250.82,2.502,267.301,3.039,277.833,-12.157,889.692,75.536,1.31668
456,2019-01-05 18:00:00,2.237,236.433,2.502,247.693,2.897,263.867,-12.52,889.758,77.941,0.60185
457,2019-01-05 18:15:00,2.685,222.547,2.809,234.593,2.924,249.5,-12.195,889.517,78.283,0.657274
458,2019-01-05 18:30:00,2.956,220.153,2.611,224.439,2.568,237.867,-11.911,889.708,77.653,0.586218
459,2019-01-05 18:45:00,2.443,234.993,2.505,231.532,2.629,244.867,-11.595,889.692,75.968,0.530083
460,2019-01-05 19:00:00,3.076,232.733,3.256,246.222,3.169,255.333,-12.436,889.567,75.264,0.685697
461,2019-01-05 19:15:00,3.453,223.08,3.375,231.979,3.363,238.467,-12.195,889.65,76.363,1.624355
462,2019-01-05 19:30:00,3.658,224.62,3.527,231.428,3.534,237.367,-11.636,889.842,74.816,1.860264
463,2019-01-05 19:45:00,3.606,230.933,3.841,235.021,3.876,240.6,-11.495,889.325,75.445,3.159179
464,2019-01-05 20:00:00,2.88,251.56,3.237,258.022,3.266,264.3,-11.411,889.992,75.435,2.424453
465,2019-01-05 20:15:00,3.132,271.147,3.405,278.24,3.621,282.3,-10.576,889.775,72.443,2.696601
466,2019-01-05 20:30:00,2.345,272.587,3.267,280.842,3.43,289.9,-10.632,889.908,73.088,2.536012
467,2019-01-05 20:45:00,2.411,284.8,3.091,288.666,3.284,291.5,-10.466,890.05,75.701,1.932741
468,2019-01-05 21:00:00,3.559,304.4,4.509,308.317,4.635,313.1,-10.67,890.167,74.768,2.93464
469,2019-01-05 21:15:00,2.156,310.933,2.871,308.709,2.917,311.1,-11.566,890.217,75.947,3.623179
470,2019-01-05 21:30:00,2.1,305.213,3.275,302.939,3.215,298.3,-11.69,889.525,77.675,0.746095
471,2019-01-05 21:45:00,2.427,300.24,3.472,303.256,3.553,303.867,-12.12,889.658,78.219,0.594034
472,2019-01-05 22:00:00,1.921,308.0,3.453,311.907,3.392,315.267,-12.253,889.5,78.939,2.337054
473,2019-01-05 22:15:00,2.275,281.4,3.765,289.852,3.642,293.6,-12.67,890.033,80.987,2.986512
474,2019-01-05 22:30:00,3.275,263.073,3.926,273.269,3.893,274.033,-12.52,890.229,82.123,2.666046
475,2019-01-05 22:45:00,2.585,258.327,3.437,268.198,3.208,271.267,-12.786,889.954,82.24,2.162965
476,2019-01-05 23:00:00,2.095,245.233,2.087,261.152,2.036,264.0,-12.62,890.058,83.307,1.807681
477,2019-01-05 23:15:00,2.052,280.667,2.286,288.594,2.42,285.3,-12.703,889.988,84.64,2.177887
478,2019-01-05 23:30:00,0.76,212.867,0.84,255.629,1.704,276.667,-12.986,889.754,84.096,2.717207
479,2019-01-05 23:45:00,1.198,304.067,1.018,300.212,1.08,300.9,-13.036,889.75,84.853,2.356239
480,2019-01-06 00:00:00,1.233,272.96,1.009,282.376,0.733,298.267,-13.56,889.846,84.544,2.895559
481,2019-01-06 00:15:00,2.145,235.967,1.765,263.134,2.094,281.333,-14.066,889.912,84.757,7.522058
482,2019-01-06 00:30:00,3.056,230.787,3.308,244.691,3.904,270.067,-13.597,890.117,86.251,12.596215
483,2019-01-06 00:45:00,4.57,245.773,4.75,249.547,4.686,261.8,-13.207,889.829,82.731,12.367413
